car_id,timestamp,x,y,state,lane
1,2024-02-11T21:30:46.782121+03:00,664.73486,389.7046,UNKNOWN,R1
2,2024-02-11T21:30:46.782121+03:00,776.2334,422.69376,UNKNOWN,R3
3,2024-02-11T21:30:46.782121+03:00,700.6715,690.0436,UNKNOWN,R1
4,2024-02-11T21:30:46.782121+03:00,717.8162,409.80725,UNKNOWN,R2
5,2024-02-11T21:30:46.782121+03:00,743.39685,335.37738,UNKNOWN,R3
6,2024-02-11T21:30:46.782121+03:00,741.40955,364.79364,UNKNOWN,R3
7,2024-02-11T21:30:46.782121+03:00,666.23267,357.1323,UNKNOWN,R1
8,2024-02-11T21:30:46.782121+03:00,699.37933,330.3368,UNKNOWN,R2
9,2024-02-11T21:30:46.782121+03:00,558.70483,316.33047,UNKNOWN,L2
10,2024-02-11T21:30:46.782121+03:00,535.848,317.0959,UNKNOWN,L1
11,2024-02-11T21:30:46.782121+03:00,667.87396,323.20026,UNKNOWN,R1
12,2024-02-11T21:30:46.782121+03:00,695.85535,302.07172,UNKNOWN,R2
1,2024-02-11T21:30:46.815483+03:00,664.5239,387.55243,UP,R1
2,2024-02-11T21:30:46.815483+03:00,775.2837,421.0406,UP,R3
3,2024-02-11T21:30:46.815483+03:00,699.95764,682.60364,UP,R1
4,2024-02-11T21:30:46.815483+03:00,717.0633,408.05652,UP,R2
5,2024-02-11T21:30:46.815483+03:00,742.2615,333.03442,UP,R3
6,2024-02-11T21:30:46.815483+03:00,740.7632,364.14252,UP,R3
7,2024-02-11T21:30:46.815483+03:00,666.5664,355.31693,UP,R1
8,2024-02-11T21:30:46.815483+03:00,698.8265,329.44165,UP,R2
9,2024-02-11T21:30:46.815483+03:00,558.4595,316.46277,DOWN,L2
10,2024-02-11T21:30:46.815483+03:00,535.28033,317.44788,DOWN,L1
11,2024-02-11T21:30:46.815483+03:00,667.4763,321.89307,UP,R1
12,2024-02-11T21:30:46.815483+03:00,695.7612,302.37112,DOWN,R2
1,2024-02-11T21:30:46.848845+03:00,664.2954,385.6092,UP,R1
2,2024-02-11T21:30:46.848845+03:00,774.5545,419.45074,UP,R3
3,2024-02-11T21:30:46.848845+03:00,699.39026,676.22,UP,R1
4,2024-02-11T21:30:46.848845+03:00,716.07983,406.7173,UP,R2
5,2024-02-11T21:30:46.848845+03:00,742.78015,333.74084,DOWN,R3
6,2024-02-11T21:30:46.848845+03:00,740.3626,363.3105,UP,R3
7,2024-02-11T21:30:46.848845+03:00,666.6097,353.86078,UP,R1
8,2024-02-11T21:30:46.848845+03:00,698.16565,328.7336,UP,R2
9,2024-02-11T21:30:46.848845+03:00,558.1758,316.62048,DOWN,L2
10,2024-02-11T21:30:46.848845+03:00,534.5363,318.30017,DOWN,L1
11,2024-02-11T21:30:46.848845+03:00,667.32007,320.84042,UP,R1
12,2024-02-11T21:30:46.848845+03:00,696.00635,301.84546,UP,R2
1,2024-02-11T21:30:46.882207+03:00,664.32544,383.5871,UP,R1
2,2024-02-11T21:30:46.882207+03:00,773.85406,417.0514,UP,R3
3,2024-02-11T21:30:46.882207+03:00,698.52234,663.9911,UP,R1
4,2024-02-11T21:30:46.882207+03:00,715.59467,404.82547,UP,R2
5,2024-02-11T21:30:46.882207+03:00,743.0766,333.92145,DOWN,R3
6,2024-02-11T21:30:46.882207+03:00,739.66254,362.1448,UP,R3
7,2024-02-11T21:30:46.882207+03:00,666.55786,352.8914,UP,R1
8,2024-02-11T21:30:46.882207+03:00,697.6809,327.57874,UP,R2
9,2024-02-11T21:30:46.882207+03:00,557.8828,316.78058,DOWN,L2
10,2024-02-11T21:30:46.882207+03:00,533.7306,318.84515,DOWN,L1
11,2024-02-11T21:30:46.882207+03:00,666.90173,319.69135,UP,R1
12,2024-02-11T21:30:46.882207+03:00,695.78314,300.896,UP,R2
1,2024-02-11T21:30:46.915569+03:00,664.48267,382.10706,UP,R1
2,2024-02-11T21:30:46.915569+03:00,772.7894,415.1504,UP,R3
3,2024-02-11T21:30:46.915569+03:00,696.5014,651.411,UP,R1
4,2024-02-11T21:30:46.915569+03:00,715.0925,402.8241,UP,R2
5,2024-02-11T21:30:46.915569+03:00,741.7273,328.7838,UP,R3
6,2024-02-11T21:30:46.915569+03:00,738.8705,360.5328,UP,R3
7,2024-02-11T21:30:46.915569+03:00,666.76294,351.66595,UP,R1
8,2024-02-11T21:30:46.915569+03:00,697.5902,326.65082,UP,R2
9,2024-02-11T21:30:46.915569+03:00,557.4474,316.9428,DOWN,L2
10,2024-02-11T21:30:46.915569+03:00,532.6594,319.39612,DOWN,L1
11,2024-02-11T21:30:46.915569+03:00,667.20056,318.91177,UP,R1
12,2024-02-11T21:30:46.915569+03:00,696.2356,300.8329,UP,R2
13,2024-02-11T21:30:46.915569+03:00,599.9309,296.44275,UNKNOWN,L3
1,2024-02-11T21:30:46.948931+03:00,664.4069,380.81665,UP,R1
2,2024-02-11T21:30:46.948931+03:00,771.79736,413.42215,UP,R3
3,2024-02-11T21:30:46.948931+03:00,694.8953,639.26904,UP,R1
4,2024-02-11T21:30:46.948931+03:00,714.70825,400.98407,UP,R2
5,2024-02-11T21:30:46.948931+03:00,741.61615,329.6454,DOWN,R3
6,2024-02-11T21:30:46.948931+03:00,738.99,359.49854,UP,R3
7,2024-02-11T21:30:46.948931+03:00,666.6446,350.2304,UP,R1
8,2024-02-11T21:30:46.948931+03:00,697.3766,326.08014,UP,R2
9,2024-02-11T21:30:46.948931+03:00,556.8334,317.27917,DOWN,L2
10,2024-02-11T21:30:46.948931+03:00,531.7288,320.01453,DOWN,L1
11,2024-02-11T21:30:46.948931+03:00,667.4136,318.4369,UP,R1
12,2024-02-11T21:30:46.948931+03:00,696.12146,300.75677,UP,R2
13,2024-02-11T21:30:46.948931+03:00,599.6421,296.36755,UP,L3
1,2024-02-11T21:30:46.982293+03:00,664.65137,378.9781,UP,R1
2,2024-02-11T21:30:46.982293+03:00,770.8014,411.79532,UP,R3
3,2024-02-11T21:30:46.982293+03:00,692.9839,627.4129,UP,R1
4,2024-02-11T21:30:46.982293+03:00,714.3906,399.61356,UP,R2
5,2024-02-11T21:30:46.982293+03:00,741.4964,330.47217,DOWN,R3
6,2024-02-11T21:30:46.982293+03:00,738.92554,358.54327,UP,R3
7,2024-02-11T21:30:46.982293+03:00,666.6833,348.68378,UP,R1
8,2024-02-11T21:30:46.982293+03:00,697.6841,324.94495,UP,R2
9,2024-02-11T21:30:46.982293+03:00,556.40515,317.6462,DOWN,L2
10,2024-02-11T21:30:46.982293+03:00,530.9799,320.6711,DOWN,L1
11,2024-02-11T21:30:46.982293+03:00,667.65186,317.75623,UP,R1
12,2024-02-11T21:30:46.982293+03:00,695.8413,299.37006,UP,R2
13,2024-02-11T21:30:46.982293+03:00,599.4131,296.43173,DOWN,L3
1,2024-02-11T21:30:47.015655+03:00,664.5122,376.9157,UP,R1
2,2024-02-11T21:30:47.015655+03:00,770.12476,410.16962,UP,R3
3,2024-02-11T21:30:47.015655+03:00,691.33307,616.0349,UP,R1
4,2024-02-11T21:30:47.015655+03:00,713.7201,397.64197,UP,R2
5,2024-02-11T21:30:47.015655+03:00,741.5006,329.53473,UP,R3
6,2024-02-11T21:30:47.015655+03:00,738.10803,357.52344,UP,R3
7,2024-02-11T21:30:47.015655+03:00,666.8628,347.38333,UP,R1
8,2024-02-11T21:30:47.015655+03:00,697.9723,325.48083,DOWN,R2
9,2024-02-11T21:30:47.015655+03:00,556.0269,317.8819,DOWN,L2
10,2024-02-11T21:30:47.015655+03:00,530.18506,321.44418,DOWN,L1
11,2024-02-11T21:30:47.015655+03:00,667.8334,317.30023,UP,R1
12,2024-02-11T21:30:47.015655+03:00,696.11414,299.0901,UP,R2
13,2024-02-11T21:30:47.015655+03:00,599.3888,296.69226,DOWN,L3
1,2024-02-11T21:30:47.049017+03:00,664.36743,375.28326,UP,R1
2,2024-02-11T21:30:47.049017+03:00,769.07104,408.66516,UP,R3
3,2024-02-11T21:30:47.049017+03:00,689.8978,605.7688,UP,R1
4,2024-02-11T21:30:47.049017+03:00,713.1173,395.36646,UP,R2
5,2024-02-11T21:30:47.049017+03:00,741.4118,329.27612,UP,R3
6,2024-02-11T21:30:47.049017+03:00,737.26996,356.227,UP,R3
7,2024-02-11T21:30:47.049017+03:00,667.1177,346.3284,UP,R1
8,2024-02-11T21:30:47.049017+03:00,697.9582,324.45618,UP,R2
9,2024-02-11T21:30:47.049017+03:00,555.5541,318.19354,DOWN,L2
10,2024-02-11T21:30:47.049017+03:00,529.26984,322.1844,DOWN,L1
11,2024-02-11T21:30:47.049017+03:00,667.9867,316.25153,UP,R1
12,2024-02-11T21:30:47.049017+03:00,696.0576,298.84735,UP,R2
13,2024-02-11T21:30:47.049017+03:00,599.5348,297.18854,DOWN,L3
1,2024-02-11T21:30:47.082379+03:00,664.09985,373.43042,UP,R1
2,2024-02-11T21:30:47.082379+03:00,768.3109,406.9618,UP,R3
3,2024-02-11T21:30:47.082379+03:00,688.7176,596.26483,UP,R1
4,2024-02-11T21:30:47.082379+03:00,712.40326,393.0025,UP,R2
5,2024-02-11T21:30:47.082379+03:00,741.4592,329.10175,UP,R3
6,2024-02-11T21:30:47.082379+03:00,736.90894,355.0053,UP,R3
7,2024-02-11T21:30:47.082379+03:00,666.89307,345.31543,UP,R1
8,2024-02-11T21:30:47.082379+03:00,697.661,323.93683,UP,R2
9,2024-02-11T21:30:47.082379+03:00,555.0574,318.50812,DOWN,L2
10,2024-02-11T21:30:47.082379+03:00,528.51013,322.43222,DOWN,L1
11,2024-02-11T21:30:47.082379+03:00,668.1057,315.7173,UP,R1
12,2024-02-11T21:30:47.082379+03:00,695.41077,298.3377,UP,R2
13,2024-02-11T21:30:47.082379+03:00,599.49084,297.58124,DOWN,L3
1,2024-02-11T21:30:47.115741+03:00,663.9801,371.65204,UP,R1
2,2024-02-11T21:30:47.115741+03:00,767.5715,405.00494,UP,R3
3,2024-02-11T21:30:47.115741+03:00,687.75745,585.7306,UP,R1
4,2024-02-11T21:30:47.115741+03:00,711.91785,390.90057,UP,R2
5,2024-02-11T21:30:47.115741+03:00,741.2466,328.48633,UP,R3
6,2024-02-11T21:30:47.115741+03:00,736.7386,353.61224,UP,R3
7,2024-02-11T21:30:47.115741+03:00,666.68176,344.46204,UP,R1
8,2024-02-11T21:30:47.115741+03:00,697.38806,324.18176,DOWN,R2
9,2024-02-11T21:30:47.115741+03:00,554.56946,318.74768,DOWN,L2
10,2024-02-11T21:30:47.115741+03:00,527.46313,322.7536,DOWN,L1
11,2024-02-11T21:30:47.115741+03:00,668.3064,314.96222,UP,R1
12,2024-02-11T21:30:47.115741+03:00,695.635,299.10583,DOWN,R2
13,2024-02-11T21:30:47.115741+03:00,599.5374,297.87274,DOWN,L3
1,2024-02-11T21:30:47.149103+03:00,664.21783,369.95117,UP,R1
2,2024-02-11T21:30:47.149103+03:00,766.5797,403.3687,UP,R3
3,2024-02-11T21:30:47.149103+03:00,686.62744,576.73584,UP,R1
4,2024-02-11T21:30:47.149103+03:00,711.841,389.10657,UP,R2
5,2024-02-11T21:30:47.149103+03:00,740.9682,328.04523,UP,R3
6,2024-02-11T21:30:47.149103+03:00,735.81885,352.7599,UP,R3
7,2024-02-11T21:30:47.149103+03:00,666.4629,342.9688,UP,R1
8,2024-02-11T21:30:47.149103+03:00,697.0011,321.5924,UP,R2
9,2024-02-11T21:30:47.149103+03:00,553.9984,319.23193,DOWN,L2
10,2024-02-11T21:30:47.149103+03:00,526.8322,323.29382,DOWN,L1
11,2024-02-11T21:30:47.149103+03:00,668.45667,314.46167,UP,R1
13,2024-02-11T21:30:47.149103+03:00,599.3345,298.35107,DOWN,L3
1,2024-02-11T21:30:47.182465+03:00,663.9619,368.00497,UP,R1
2,2024-02-11T21:30:47.182465+03:00,765.65686,401.66174,UP,R3
3,2024-02-11T21:30:47.182465+03:00,685.7532,568.33655,UP,R1
4,2024-02-11T21:30:47.182465+03:00,711.43744,387.91925,UP,R2
5,2024-02-11T21:30:47.182465+03:00,740.6426,327.40802,UP,R3
6,2024-02-11T21:30:47.182465+03:00,735.136,351.7773,UP,R3
7,2024-02-11T21:30:47.182465+03:00,666.54956,341.60077,UP,R1
8,2024-02-11T21:30:47.182465+03:00,696.4036,320.26233,UP,R2
9,2024-02-11T21:30:47.182465+03:00,553.4169,319.8831,DOWN,L2
10,2024-02-11T21:30:47.182465+03:00,526.3628,323.70605,DOWN,L1
13,2024-02-11T21:30:47.182465+03:00,598.87976,299.00372,DOWN,L3
1,2024-02-11T21:30:47.215827+03:00,664.06067,366.69464,UP,R1
2,2024-02-11T21:30:47.215827+03:00,765.0298,400.16058,UP,R3
3,2024-02-11T21:30:47.215827+03:00,685.11743,560.7169,UP,R1
4,2024-02-11T21:30:47.215827+03:00,710.8345,387.09637,UP,R2
5,2024-02-11T21:30:47.215827+03:00,740.1079,324.84503,UP,R3
6,2024-02-11T21:30:47.215827+03:00,734.72644,350.89856,UP,R3
7,2024-02-11T21:30:47.215827+03:00,666.8631,340.42664,UP,R1
8,2024-02-11T21:30:47.215827+03:00,696.3457,319.34723,UP,R2
9,2024-02-11T21:30:47.215827+03:00,553.07764,320.42188,DOWN,L2
10,2024-02-11T21:30:47.215827+03:00,525.91956,324.0461,DOWN,L1
13,2024-02-11T21:30:47.215827+03:00,598.5697,299.1073,DOWN,L3
1,2024-02-11T21:30:47.249189+03:00,664.0106,365.3798,UP,R1
2,2024-02-11T21:30:47.249189+03:00,764.3524,398.39014,UP,R3
3,2024-02-11T21:30:47.249189+03:00,684.7293,553.05945,UP,R1
4,2024-02-11T21:30:47.249189+03:00,710.35803,385.66895,UP,R2
5,2024-02-11T21:30:47.249189+03:00,739.88617,323.8991,UP,R3
6,2024-02-11T21:30:47.249189+03:00,734.69995,349.85306,UP,R3
7,2024-02-11T21:30:47.249189+03:00,667.2964,339.26978,UP,R1
8,2024-02-11T21:30:47.249189+03:00,696.5212,318.09088,UP,R2
9,2024-02-11T21:30:47.249189+03:00,552.7557,320.7471,DOWN,L2
10,2024-02-11T21:30:47.249189+03:00,525.3639,324.46582,DOWN,L1
13,2024-02-11T21:30:47.249189+03:00,598.20984,299.1822,DOWN,L3
1,2024-02-11T21:30:47.282551+03:00,664.25116,364.10794,UP,R1
2,2024-02-11T21:30:47.282551+03:00,763.4936,397.008,UP,R3
3,2024-02-11T21:30:47.282551+03:00,683.7876,545.69794,UP,R1
4,2024-02-11T21:30:47.282551+03:00,709.87695,383.4781,UP,R2
5,2024-02-11T21:30:47.282551+03:00,739.58655,322.74347,UP,R3
6,2024-02-11T21:30:47.282551+03:00,734.6681,348.6864,UP,R3
7,2024-02-11T21:30:47.282551+03:00,667.56104,338.1892,UP,R1
8,2024-02-11T21:30:47.282551+03:00,696.3341,316.87585,UP,R2
9,2024-02-11T21:30:47.282551+03:00,552.42773,321.04092,DOWN,L2
10,2024-02-11T21:30:47.282551+03:00,524.8815,324.98068,DOWN,L1
13,2024-02-11T21:30:47.282551+03:00,597.985,299.6974,DOWN,L3
1,2024-02-11T21:30:47.315913+03:00,664.6797,362.77698,UP,R1
2,2024-02-11T21:30:47.315913+03:00,762.8827,395.2014,UP,R3
3,2024-02-11T21:30:47.315913+03:00,683.0371,538.8734,UP,R1
4,2024-02-11T21:30:47.315913+03:00,709.8723,381.88052,UP,R2
5,2024-02-11T21:30:47.315913+03:00,739.4751,322.0762,UP,R3
6,2024-02-11T21:30:47.315913+03:00,734.3826,347.9212,UP,R3
7,2024-02-11T21:30:47.315913+03:00,667.5122,337.00803,UP,R1
8,2024-02-11T21:30:47.315913+03:00,696.6211,316.89612,DOWN,R2
9,2024-02-11T21:30:47.315913+03:00,552.20935,321.46664,DOWN,L2
10,2024-02-11T21:30:47.315913+03:00,524.52673,325.57648,DOWN,L1
13,2024-02-11T21:30:47.315913+03:00,597.98,301.0226,DOWN,L3
1,2024-02-11T21:30:47.349275+03:00,664.4858,361.1066,UP,R1
2,2024-02-11T21:30:47.349275+03:00,762.3298,393.6394,UP,R3
3,2024-02-11T21:30:47.349275+03:00,682.5343,532.51794,UP,R1
4,2024-02-11T21:30:47.349275+03:00,709.34033,380.17725,UP,R2
5,2024-02-11T21:30:47.349275+03:00,739.0623,321.43674,UP,R3
6,2024-02-11T21:30:47.349275+03:00,733.9531,347.41354,UP,R3
7,2024-02-11T21:30:47.349275+03:00,667.0757,335.63107,UP,R1
8,2024-02-11T21:30:47.349275+03:00,696.4081,316.43,UP,R2
9,2024-02-11T21:30:47.349275+03:00,551.7087,322.25787,DOWN,L2
10,2024-02-11T21:30:47.349275+03:00,524.1455,326.08228,DOWN,L1
13,2024-02-11T21:30:47.349275+03:00,597.8075,302.28522,DOWN,L3
11,2024-02-11T21:30:47.349275+03:00,669.0665,308.08383,UNKNOWN,R1
1,2024-02-11T21:30:47.382637+03:00,664.5888,359.8058,UP,R1
2,2024-02-11T21:30:47.382637+03:00,761.22473,392.36957,UP,R3
3,2024-02-11T21:30:47.382637+03:00,681.71533,526.3922,UP,R1
4,2024-02-11T21:30:47.382637+03:00,709.4584,379.05133,UP,R2
5,2024-02-11T21:30:47.382637+03:00,739.1177,321.50854,DOWN,R3
6,2024-02-11T21:30:47.382637+03:00,733.4233,346.8612,UP,R3
7,2024-02-11T21:30:47.382637+03:00,667.0321,334.18274,UP,R1
8,2024-02-11T21:30:47.382637+03:00,696.37445,315.7725,UP,R2
9,2024-02-11T21:30:47.382637+03:00,551.3856,322.72012,DOWN,L2
10,2024-02-11T21:30:47.382637+03:00,523.8562,326.57312,DOWN,L1
13,2024-02-11T21:30:47.382637+03:00,597.8188,302.80457,DOWN,L3
14,2024-02-11T21:30:47.382637+03:00,568.13324,284.18182,UNKNOWN,L2
11,2024-02-11T21:30:47.382637+03:00,669.0736,307.25726,UP,R1
1,2024-02-11T21:30:47.415999+03:00,664.3698,358.0837,UP,R1
2,2024-02-11T21:30:47.415999+03:00,760.59595,390.81122,UP,R3
3,2024-02-11T21:30:47.415999+03:00,681.2961,520.223,UP,R1
4,2024-02-11T21:30:47.415999+03:00,709.07166,376.88022,UP,R2
5,2024-02-11T21:30:47.415999+03:00,739.1404,321.53424,DOWN,R3
6,2024-02-11T21:30:47.415999+03:00,732.8373,346.23724,UP,R3
7,2024-02-11T21:30:47.415999+03:00,667.6023,333.38763,UP,R1
8,2024-02-11T21:30:47.415999+03:00,696.46265,315.52362,UP,R2
9,2024-02-11T21:30:47.415999+03:00,551.1277,323.1002,DOWN,L2
10,2024-02-11T21:30:47.415999+03:00,523.4932,326.79926,DOWN,L1
13,2024-02-11T21:30:47.415999+03:00,597.8358,303.0312,DOWN,L3
14,2024-02-11T21:30:47.415999+03:00,567.58887,284.1117,UP,L2
11,2024-02-11T21:30:47.415999+03:00,669.2954,306.54553,UP,R1
1,2024-02-11T21:30:47.449361+03:00,664.2609,356.5246,UP,R1
2,2024-02-11T21:30:47.449361+03:00,760.1741,389.74295,UP,R3
3,2024-02-11T21:30:47.449361+03:00,680.4267,514.355,UP,R1
4,2024-02-11T21:30:47.449361+03:00,708.6264,374.45782,UP,R2
5,2024-02-11T21:30:47.449361+03:00,739.075,321.30054,UP,R3
6,2024-02-11T21:30:47.449361+03:00,732.42773,345.7497,UP,R3
7,2024-02-11T21:30:47.449361+03:00,667.59753,332.2306,UP,R1
8,2024-02-11T21:30:47.449361+03:00,696.25684,315.2685,UP,R2
9,2024-02-11T21:30:47.449361+03:00,550.8505,323.41473,DOWN,L2
10,2024-02-11T21:30:47.449361+03:00,523.4679,329.01868,DOWN,L1
13,2024-02-11T21:30:47.449361+03:00,597.5491,303.18857,DOWN,L3
14,2024-02-11T21:30:47.449361+03:00,566.9761,284.14627,DOWN,L2
11,2024-02-11T21:30:47.449361+03:00,669.4927,306.05093,UP,R1
12,2024-02-11T21:30:47.449361+03:00,694.9071,292.1012,UNKNOWN,R2
1,2024-02-11T21:30:47.482723+03:00,664.5011,355.1031,UP,R1
2,2024-02-11T21:30:47.482723+03:00,759.6021,388.18982,UP,R3
3,2024-02-11T21:30:47.482723+03:00,680.12537,508.49774,UP,R1
4,2024-02-11T21:30:47.482723+03:00,708.45215,373.03494,UP,R2
5,2024-02-11T21:30:47.482723+03:00,739.0433,320.96017,UP,R3
6,2024-02-11T21:30:47.482723+03:00,731.84827,345.07416,UP,R3
7,2024-02-11T21:30:47.482723+03:00,667.715,331.54834,UP,R1
8,2024-02-11T21:30:47.482723+03:00,696.309,314.30698,UP,R2
9,2024-02-11T21:30:47.482723+03:00,550.5979,323.87012,DOWN,L2
10,2024-02-11T21:30:47.482723+03:00,523.2574,330.2292,DOWN,L1
13,2024-02-11T21:30:47.482723+03:00,597.2217,303.9226,DOWN,L3
14,2024-02-11T21:30:47.482723+03:00,566.23175,284.22717,right_lane_change,L1
11,2024-02-11T21:30:47.482723+03:00,669.5148,305.33264,UP,R1
12,2024-02-11T21:30:47.482723+03:00,694.4614,291.5917,UP,R2
1,2024-02-11T21:30:47.516085+03:00,664.6516,353.68634,UP,R1
2,2024-02-11T21:30:47.516085+03:00,758.72644,386.51398,UP,R3
3,2024-02-11T21:30:47.516085+03:00,679.64197,503.34857,UP,R1
4,2024-02-11T21:30:47.516085+03:00,707.71155,372.06836,UP,R2
5,2024-02-11T21:30:47.516085+03:00,739.02405,320.6999,UP,R3
6,2024-02-11T21:30:47.516085+03:00,731.9184,343.128,UP,R3
7,2024-02-11T21:30:47.516085+03:00,668.1019,330.61957,UP,R1
8,2024-02-11T21:30:47.516085+03:00,696.25195,313.46698,UP,R2
9,2024-02-11T21:30:47.516085+03:00,550.15027,324.4419,DOWN,L2
10,2024-02-11T21:30:47.516085+03:00,522.64404,330.49506,DOWN,L1
13,2024-02-11T21:30:47.516085+03:00,596.94104,304.47284,DOWN,L3
14,2024-02-11T21:30:47.516085+03:00,565.7948,284.37814,DOWN,L1
11,2024-02-11T21:30:47.516085+03:00,669.6288,303.55136,UP,R1
12,2024-02-11T21:30:47.516085+03:00,694.63403,290.1994,UP,R2
1,2024-02-11T21:30:47.549447+03:00,664.94104,352.22943,UP,R1
2,2024-02-11T21:30:47.549447+03:00,758.2643,385.09894,UP,R3
3,2024-02-11T21:30:47.549447+03:00,679.21814,499.117,UP,R1
4,2024-02-11T21:30:47.549447+03:00,707.4227,371.3296,UP,R2
5,2024-02-11T21:30:47.549447+03:00,738.79016,320.16864,UP,R3
6,2024-02-11T21:30:47.549447+03:00,731.46014,342.12085,UP,R3
7,2024-02-11T21:30:47.549447+03:00,668.4805,329.49103,UP,R1
8,2024-02-11T21:30:47.549447+03:00,696.1874,313.0602,UP,R2
9,2024-02-11T21:30:47.549447+03:00,549.6078,325.00537,DOWN,L2
10,2024-02-11T21:30:47.549447+03:00,521.5121,331.66183,DOWN,L1
13,2024-02-11T21:30:47.549447+03:00,597.03973,304.49545,DOWN,L3
14,2024-02-11T21:30:47.549447+03:00,565.41095,285.02026,DOWN,L1
11,2024-02-11T21:30:47.549447+03:00,669.5509,302.33813,UP,R1
12,2024-02-11T21:30:47.549447+03:00,695.0691,289.8166,UP,R2
1,2024-02-11T21:30:47.582809+03:00,664.8047,350.33466,UP,R1
2,2024-02-11T21:30:47.582809+03:00,757.92847,383.55634,UP,R3
3,2024-02-11T21:30:47.582809+03:00,679.2107,493.88318,UP,R1
4,2024-02-11T21:30:47.582809+03:00,707.2628,370.21082,UP,R2
5,2024-02-11T21:30:47.582809+03:00,738.4761,319.42697,UP,R3
6,2024-02-11T21:30:47.582809+03:00,730.6564,341.3609,UP,R3
7,2024-02-11T21:30:47.582809+03:00,668.2637,327.38623,UP,R1
8,2024-02-11T21:30:47.582809+03:00,696.3771,312.219,UP,R2
9,2024-02-11T21:30:47.582809+03:00,549.2374,325.34027,DOWN,L2
10,2024-02-11T21:30:47.582809+03:00,520.6648,332.6136,DOWN,L1
13,2024-02-11T21:30:47.582809+03:00,597.1216,303.52155,UP,L3
14,2024-02-11T21:30:47.582809+03:00,565.06055,285.40985,DOWN,L1
11,2024-02-11T21:30:47.582809+03:00,669.599,302.282,UP,R1
12,2024-02-11T21:30:47.582809+03:00,694.9683,289.71564,UP,R2
1,2024-02-11T21:30:47.616171+03:00,664.8159,349.52844,UP,R1
2,2024-02-11T21:30:47.616171+03:00,757.1944,382.20102,UP,R3
3,2024-02-11T21:30:47.616171+03:00,678.3108,488.49408,UP,R1
4,2024-02-11T21:30:47.616171+03:00,707.18726,368.98764,UP,R2
5,2024-02-11T21:30:47.616171+03:00,737.97815,318.88235,UP,R3
6,2024-02-11T21:30:47.616171+03:00,730.01843,340.60315,UP,R3
7,2024-02-11T21:30:47.616171+03:00,668.2545,326.19193,UP,R1
8,2024-02-11T21:30:47.616171+03:00,696.2124,311.48218,UP,R2
9,2024-02-11T21:30:47.616171+03:00,548.7268,325.691,DOWN,L2
10,2024-02-11T21:30:47.616171+03:00,518.3126,333.22488,DOWN,L1
13,2024-02-11T21:30:47.616171+03:00,596.99963,301.02615,UP,L3
14,2024-02-11T21:30:47.616171+03:00,564.573,285.97168,DOWN,L1
11,2024-02-11T21:30:47.616171+03:00,669.6121,302.2483,UP,R1
12,2024-02-11T21:30:47.616171+03:00,694.6576,289.03278,UP,R2
1,2024-02-11T21:30:47.649533+03:00,665.2999,348.20032,UP,R1
2,2024-02-11T21:30:47.649533+03:00,756.52814,380.9035,UP,R3
3,2024-02-11T21:30:47.649533+03:00,677.6156,483.60962,UP,R1
4,2024-02-11T21:30:47.649533+03:00,706.9635,367.5868,UP,R2
5,2024-02-11T21:30:47.649533+03:00,737.40405,317.96515,UP,R3
6,2024-02-11T21:30:47.649533+03:00,729.7566,339.80487,UP,R3
7,2024-02-11T21:30:47.649533+03:00,668.50757,325.3775,UP,R1
8,2024-02-11T21:30:47.649533+03:00,696.2344,312.2193,DOWN,R2
9,2024-02-11T21:30:47.649533+03:00,548.1689,326.24023,DOWN,L2
10,2024-02-11T21:30:47.649533+03:00,516.0587,333.9566,DOWN,L1
13,2024-02-11T21:30:47.649533+03:00,596.7096,301.38077,DOWN,L3
14,2024-02-11T21:30:47.649533+03:00,564.32526,286.16718,DOWN,L1
11,2024-02-11T21:30:47.649533+03:00,669.49475,301.96588,UP,R1
12,2024-02-11T21:30:47.649533+03:00,694.7466,288.82446,UP,R2
1,2024-02-11T21:30:47.682895+03:00,665.7041,347.46585,UP,R1
2,2024-02-11T21:30:47.682895+03:00,755.92847,379.63165,UP,R3
3,2024-02-11T21:30:47.682895+03:00,676.9828,478.82968,UP,R1
4,2024-02-11T21:30:47.682895+03:00,706.80273,366.35553,UP,R2
5,2024-02-11T21:30:47.682895+03:00,737.0503,317.38925,UP,R3
6,2024-02-11T21:30:47.682895+03:00,729.282,338.95465,UP,R3
7,2024-02-11T21:30:47.682895+03:00,668.82544,324.66388,UP,R1
8,2024-02-11T21:30:47.682895+03:00,696.0139,311.17032,UP,R2
9,2024-02-11T21:30:47.682895+03:00,547.78766,327.16336,DOWN,L2
10,2024-02-11T21:30:47.682895+03:00,513.7391,334.59235,DOWN,L1
13,2024-02-11T21:30:47.682895+03:00,596.293,302.6918,DOWN,L3
14,2024-02-11T21:30:47.682895+03:00,564.15173,286.56958,DOWN,L1
11,2024-02-11T21:30:47.682895+03:00,669.5166,301.26984,UP,R1
12,2024-02-11T21:30:47.682895+03:00,694.7174,288.6646,UP,R2
1,2024-02-11T21:30:47.716257+03:00,665.44696,346.27393,UP,R1
2,2024-02-11T21:30:47.716257+03:00,755.41736,378.32843,UP,R3
3,2024-02-11T21:30:47.716257+03:00,676.5717,473.8537,UP,R1
4,2024-02-11T21:30:47.716257+03:00,706.594,364.48126,UP,R2
5,2024-02-11T21:30:47.716257+03:00,737.0897,317.21677,UP,R3
